6221,"Injury;abdominal organ","injury to abdominal organ","D80","004","A"
6222,"Injury;teeth","teeth injury","D80","005","A"
6223,"Atresia;biliary","biliary atresia","D81","011","A"
6224,"Parotitis","parotitis","D83","030","A"
6225,"Mucocele;mouth","mouth mucocele","D83","031","A"
6226,"Disease;oesophageal","oesophageal disease","D84","015","A"
6227,"Erosion;gastric;acute","acute gastric erosion","D86","010","A"
6228,"Diarrhoea;psychogenic","psychogenic diarrhoea","P75","018","A"
6229,"Gastroenteropathy","gastroenteropathy","D99","047","A"
6230,"Stupor","stupor","A07","004","A"
6231,"Risk factor (of);malignancy","risk factor of malignancy","A21","001","A"
6232,"Concern;appearance","concern about appearance","A18","001","A"
6233,"Contact (with);disease infect","infectious disease contact tracing","A23","002","A"
6234,"Pain;prosthetic device","prosthetic device pain","A89","019","A"
6235,"Health maintenance","health maintenance","A98","001","A"
6236,"Inflamed;eye","inflamed eye","F02","003","A"
6237,"Abnormal;movements;eye(s)","abnormal movements of the  eyes","F14","005","A"
6238,"Problem;glasses","problem with glasses","F17","005","A"
6239,"Blindness;one eye","unilateral blindness","F28","004","A"
6240,"Conjunctivitis;infectious","infectious conjunctivitis","F70","005","A"
6241,"Infection;eyelid","eyelid infection","F72","009","A"
6242,"Dermatitis;eyelid","eyelid dermatitis","F72","010","A"
6243,"Inflammation;eye","inflammation of the eye","F73","006","A"
6244,"Blocked;tear duct;infant","blocked tear duct in the infant","F80","006","A"
6245,"Keratitis;viral","viral keratitis","F85","008","A"
6246,"Raised ocular pressure","raised ocular pressure","F93","002","A"
6247,"Raised intraocular pressure","raised intraocular pressure","F93","003","A"
6248,"Concern;appearance;ear","concern about the appearance of the ear","H15","007","A"
6249,"Deafness;one ear","unilateral deafness","H28","006","A"
6250,"Boil;external auditory meatus","boil of external auditory meatus","H70","007","A"
6252,"Injury;pinna","injury to pinna","H79","004","A"
6253,"Injury;ear;deep","deep ear  injury","H79","005","A"
6254,"Congenital anomaly;ear","congenital anomaly of the ear","H80","004","A"
6255,"Deafness;congenital","congenital deafness","H86","009","A"
6256,"Risk factor;cardiovascular","cardiovascular risk factor","K22","001","A"
6257,"IHD with angina","IHD with angina","K74","007","A"
6258,"Bruit;carotid","carotid bruit","K81","006","A"
6259,"Endocarditis;chronic","chronic endocarditis","K83","013","A"
6260,"Arteritis","arteritis","K99","041","A"
6261,"Pain;back;thoracic","thoracic back pain","L02","008","A"
6262,"Pain;back;lumbar","lumbar back pain","L03","015","A"
6263,"Weakness;muscle(s)","muscle weakness","L19","012","A"
6264,"Pain;growing child","growing pains","L29","013","A"
6265,"Foreign body;deep;musculoskel","deep musculoskeletal foreign body","L81","014","A"
6266,"Degeneration;facet joint","facet joint degeneration","L84","018","A"
6267,"Fracture;compression;spine","spine compression fracture","L84","019","A"
6269,"Lesion;spinal disc;cervical","lesion of cervical spine","L83","022","A"
6270,"Dislocation;hip;congenital","congenital dislocation of the hip","L82","024","A"
6271,"Deformity;foot;congenital","congenital foot deformity","L82","025","A"
6272,"Pain;back;radiating","radiating back pain","L86","044","A"
6273,"Tenosynovitis","tenosynovitis","L87","007","A"
6274,"Heberdens nodes","heberdens nodes","L91","008","A"
6275,"Deformity;limb;acquired","acquired limb deformity","L98","015","A"
6276,"Myositis old","n/a","L99","082","I"
6277,"Headache;post traumatic","post traumatic headache","N01","005","A"
6278,"Tingling;fingers","tingling fingers","N05","004","A"
6279,"Tingling;feet/toes","tingling feet/toes","N05","005","A"
6280,"Abnormal;movements;involuntary","abnormal involuntary movements","N08","001","A"
6281,"Disturbance;taste","disturbance of taste","N16","012","A"
6282,"Disturbance;smell","disturbance of smell","N16","013","A"
6283,"Weakness;localised","localised weakness","N18","009","A"
6284,"Neuroma;acoustic","acoustic neuroma","N75","008","A"
6285,"Contusion;cerebral","cerebral contusion","N80","009","A"
6286,"Late effects;concussion","late effect of contussion","N79","003","A"
6287,"Haematoma;extradural;traumatic","traumatic extradural haematoma","N80","010","A"
6288,"Injury;cerebral","cerebral injury","N80","011","A"
6289,"Lesion;nerve","nerve lesion","N94","017","A"
6290,"Neuritis;peripheral","peripheral neuritis","N94","018","A"
6291,"Culture shock","culture shock","P02","024","A"
6292,"Reduced;sexual fulfilment","reduced sexual fulfilment","P08","014","A"
6293,"Problem;bowel training;psycho","psychological problem with bowel training","P13","004","A"
6294,"Poor;hygiene","poor hygiene","P29","025","A"
6295,"Dementia;senile","senile dementia","P70","009","A"
6296,"Suicide attempt;successful","successful suicide attempt","P77","010","A"
6297,"Apnoea","apnoea","R04","012","A"
6298,"Tachypnoea","tachypnoea","R04","013","A"
6299,"Respiratory distress","respiratory distress","R04","014","A"
6300,"Reduced;lung function","reduced lung function","R28","003","A"
6301,"Pharyngitis;chronic","chronic pharyngitis","R83","010","A"
6302,"Para influenza","para influenza","R80","004","A"
6303,"Rhinitis;chronic","chronic rhinitis","R83","011","A"
6304,"Emphysema;surgical","n/a","R88","003","I"
6305,"Bronchitis;wheezy","wheezy bronchitis","R96","007","A"
6306,"Infection;skin;post traumatic","post traumatic skin infection","S11","010","A"
6307,"Infection;bite","infected bite","S11","011","A"
6308,"Burn(s);skin;chemical","chemical burn to skin","S14","012","A"
6309,"Foreign body (under);nail","foreign body under nail","S15","002","A"
6310,"Cellulite","cellulite","S29","015","A"
6311,"Petechiae","petechiae","S29","016","A"
6312,"Shingles","shingles","S70","004","A"
6313,"Candidiasis;perianal","perianal candidiasis","S75","004","A"
6314,"Pyoderma","pyoderma","S76","004","A"
6315,"Lesion;pre malignant","pre malignant lesion","S79","007","A"
6316,"Dermatitis;chemical","chemical dermatitis","S88","012","A"
6317,"Fear (of);disease;metabolic","fear of disease for the metabolic system","T27","004","A"
6318,"Craving (for);specific food","craving for a specific food","T29","021","A"
6319,"Xanthoma","xanthoma","T93","013","A"
6320,"Delayed;puberty","delayed puberty","T99","047","A"
6321,"Arthropathy;crystal","crystal arthropathy","T99","048","A"
6322,"Dysfunction;parathyroid","parathyroid dysfunction","T99","049","A"
6323,"Dysfunction;pituitary","pituitary dysfunction","T99","050","A"
6324,"Puberty;precocious","precocious puberty","T99","051","A"
6325,"Pseudogout","pseudogout","T99","052","A"
6326,"Urethritis;chlamydial","chlamydial urethritis","U72","010","A"
6328,"Contusion;kidney","contusion of the kidney","U80","002","A"
6329,"Foreign body (in);urinary trac","foreign body in urinary tract","U80","003","A"
6330,"Proteinuria;orthostatic","orthostatic proteinuria","U90","007","A"
6331,"Concern;body image;pregnancy","concern about body image during pregnancy","W21","001","A"
6332,"Fear (of);congen anomaly;preg","fear of congenital anomaly with pregnancy","W27","004","A"
6333,"Instability;pelvic;pregnancy","pelvic instability due to pregnancy","W28","005","A"
6334,"Infection;puerperal","puerperal infection","W70","003","A"
6335,"Eclampsia;convulsive stage","convulsive stage of eclampsia","W81","007","A"
6337,"Proteinuria (in);pregnancy","proteinuria in pregnancy","W81","008","A"
6338,"Disproportion;cephalopelv;preg","cephalopelvic disproportion during pregnancy","W84","018","A"
6339,"Small for date;foetus","small for date foetus","W84","019","A"
6340,"Anaemia (in);pregnancy","anaemia in pregnancy","W84","020","A"
6341,"Placenta praevia;liveborn","liveborn placenta praevia","W92","028","A"
6342,"Placenta praevia;stillbirth","stillborn placenta praevia","W93","016","A"
6343,"Abscess;breast;puerperal","puerperal breast abscess","W94","002","A"
6344,"Disorder;pregnancy/delivery","pregnancy or delivery disorder","W99","010","A"
6345,"Sympt/complaint;menopausal","symptom or complaint of menopause","X11","023","A"
6346,"Dry;vagina","dry vagina","X15","009","A"
6347,"Dry;vulva","dry vulva","X16","016","A"
6348,"Pain;nipple;F","nipple pain","X20","007","A"
6349,"Pruritis;nipple;F","nipple pruritis","X20","008","A"
6350,"Retracted;nipple;F","retracted nipple","X20","009","A"
6352,"Galactorrhoea","galactorrhoea","X21","013","A"
6353,"Concern;appearance;breast(s);F","concern about the appearance of breast(s);F","X22","001","A"
6354,"Fibromyoma;uterus","fibromyoma of the uterus","X78","005","A"
6355,"Fibromyoma;cervix","fibromyoma of the cervix","X78","006","A"
6356,"Fibroadenoma;breast;F","breast fibroadenoma","X79","002","A"
6357,"Carcinoma in situ;breast;F old","n/a","X81","002","I"
6358,"Neoplasm;uncert nature;genit F","neoplasm of uncert nature for the female system","X81","003","A"
6359,"Problem;circumcision;F","problem with female circumcision","X82","005","A"
6360,"Vaginosis","vaginosis","X84","006","A"
6361,"Chlamydia;F","chlamydia of female genital tract","X92","001","A"
6362,"Disease;genital;F","female genital disease","X99","026","A"
6363,"Cyst;ovarian;psychogenic","n/a","X99","027","I"
6364,"Laceration;cervix;old","old laceration of the cervix","X85","015","A"
6365,"Sympt/complaint;foreskin","symptom or complaint of the foreskin","Y04","012","A"
6366,"Retractile;testis","retractile testis","Y84","003","A"
6368,"Neoplasm;uncert nature;genit M","neoplasm of uncert nature for the male system","Y79","004","A"
6369,"Problem;circumcision;M","problem with male circumcision","Y80","003","A"
6370,"Problem;behaviour;family","family with behaviour problem","Z21","003","A"
6371,"Abuse;physical","physical abuse","Z25","019","A"
6372,"Risk factor (of);disease","risk factor of disease","A23","003","A"
6373,"Contact (with);disease","n/a","A23","004","I"
6374,"Blocked;tear duct","blocked tear duct","F99","045","A"
6375,"Infection;H Pylori","H pylori infection","D73","011","A"
6376,"Delayed;milestones;child","delayed developmental milestones","P22","012","A"
6377,"Problem;breast;shape;F","problem with female breast shape","X22","002","A"
6378,"Problem;breast;size;F","problem with female breast size","X22","003","A"
6379,"Domestic violence","domestic violence","Z25","020","A"
6380,"Phantom limb","phantom limb","N94","019","A"
6381,"Polyp(s);endometrial","endometrial polyp","X99","028","A"
6382,"Hyperkeratosis","hyperkeratosis","S99","033","A"
6383,"Vincents angina","Vincents angina","D83","032","A"
6384,"Photophobia","photophobia","F05","023","A"
6385,"Keratitis;measles","keratitis","A71","003","A"
6386,"Polyp(s);ear(s)","ear polyp","H99","004","A"
6387,"Hyperglycaemia (non diabetic)","non diabetic hyperglycaemia","A91","010","A"
6388,"Anaemia;hereditary","hereditary anaemia","B82","007","A"
6389,"Problem;dentures","problem with dentures","D19","013","A"
6390,"Disorder;metabolic;congenital","congenital metabolic disorder","T80","006","A"
6391,"CIN 1;biopsy proven","n/a","X85","016","I"
6392,"CIN 2;biopsy proven","n/a","X85","017","I"
6393,"Twitch(ing);eye(s)","twitching eyes","N08","002","A"
6394,"Polyp(s);lymphoid","lymphoid polyp","D78","009","A"
6395,"Polyp(s);cardiovascular","cardiovascular polyp(s)","K99","042","A"
6396,"Delayed;speech","delayed speech","P22","013","A"
6397,"Delayed;language","delayed language","P22","014","A"
6398,"Delayed;articulation","delayed articulation","P22","015","A"
6399,"Marriage;disruption","marriage disruption","Z29","011","A"
6400,"Family disruption","family disruption","Z29","012","A"
6401,"Family separation","family separation","Z29","013","A"
6402,"Battered child syndrome","battered child syndrome","Z25","021","A"
6403,"Assault(s);sexual;child","child sexual assault","Z25","022","A"
6405,"Abuse;physical;relative;victim","relative of a victim of physical abuse","Z25","024","A"
6406,"Abuse;sexual;parent;victim","parent of victim of sexual abuse","Z25","025","A"
6408,"Attack(s);physical","physical assault","Z25","026","A"
6409,"Abuse;sexual;child;victim","victim of child sexual abuse","Z25","027","A"
6410,"Abuse;physical;child;victim","victim of child physical abuse","Z25","028","A"
6411,"Abuse;physical;parent;perpet","perpetrator of physical abuse of a parent","Z25","029","A"
6412,"Abuse;sexual;relative;late eff","delayed effect of sexual abuse of a relative","Z25","030","A"
6413,"Abuse;sexual;relative;victim","a relative is a victim of sexual abuse","Z25","031","A"
6414,"Abuse;sexual;relative;perpet","perpetrator of sexual abuse of a relative","Z25","032","A"
6415,"Abuse;physical;relative;perpet","perpetrator of physical abuse of a relative","Z25","033","A"
6416,"Abuse;physical;relative;late e","delayed effect of physical abuse of a relative","Z25","034","A"
6417,"Abuse;physical;parent;victim","victim of physical abuse as a parent","Z25","035","A"
6418,"Abuse;physical;parent;late eff","delayed effect of physical abuse as a parent","Z25","036","A"
6419,"Abuse;sexual;parent;perpetrat","perpetrator of sexual abuse of a parent","Z25","037","A"
6420,"Abuse;sexual;parent;late eff","delayed effect of sexual abuse as a parent","Z25","038","A"
6421,"Abuse;physical;partner;late ef","delayed effect of physical abuse of a partner","Z25","039","A"
6422,"Abuse;physical;partner;perpet","perpetrator of physical abuse of a partner","Z25","040","A"
6424,"Abuse;sexual;partner;perpetrat","perpetrator of sexual abuse of a partner","Z25","042","A"
6425,"Abuse;sexual;partner;late eff","delayed effect of sexual abuse of a partner","Z25","043","A"
6426,"Malaise","malaise","A05","004","A"
6427,"Jetlag","jetlag","A88","040","A"
6428,"Feeling;sick","feeling sick","A05","005","A"
6429,"Feeling (of);malaise","feeling of malaise","A05","006","A"
6430,"Feeling;unwell","feeling unwell","A05","007","A"
6431,"Feeling;ill","feeling ill","A05","008","A"
6432,"Feeling;faint","feeling faint","N17","014","A"
6433,"Drowsiness","drowsiness","A29","015","A"
6434,"Tightness;chest;respiratory","respiratory chest tightness","R29","007","A"
6435,"Shock;anaphylactic","anaphylactic shock","A92","005","A"
6436,"Oedema;allergic","allergic oedema","A92","006","A"
6437,"Allergic reaction","allergic reaction","A92","007","A"
6438,"Allergy","allergy","A92","008","A"
6439,"Atopy","atopy","A92","009","A"
6440,"Oedema;angioneurotic","angioneurotic oedema","A92","010","A"
6441,"Allergic reaction;bee sting","allergic reaction to a bee sting","A92","011","A"
6442,"Colic;infantile;abdominal","abdominal infantile colic","D01","016","A"
6443,"Crying;infant","crying infant","A16","008","A"
6444,"Fall(s);frequent","frequent falling","A29","016","A"
6445,"Problem;independent function","problem with independent function","A29","017","A"
6446,"Cowpox","cowpox","A77","024","A"
6447,"Toxoplasmosis;acquired","acquired toxoplasmosis","A78","042","A"
6448,"Toxoplasmosis;congenital","congenital toxoplasmosis","A78","043","A"
6449,"Toxoplasmosis;meningitis","meningitits toxoplasmosis","A78","044","A"
6450,"History (of);disease family","family history of disease","A23","005","A"
6451,"History (of);disease personal","personal history of disease","A23","006","A"
6452,"Post viral syndrome","post viral syndrome","A04","028","A"
6453,"Chronic fatigue syndrome","chronic fatigue syndrome","A04","029","A"
6455,"Sympt/complaint;lymph gland(s)","symptom or complaint of the lymph glands","B29","006","A"
6456,"Lymphangitis","lymphangitis","K99","043","A"
6457,"Pre diabetes","pre diabetes","A91","011","A"
6458,"Abnormal;glucose tolerance","abnormal glucose tolerance","A91","012","A"
6459,"Abnormal;blood chemistry","abnormal blood chemistry","A91","013","A"
6460,"Abnormal;serum enzyme levels","abnormal serum enzyme levels","A91","014","A"
6461,"Abnormal;transaminase levels","abnormal transaminase levels","A91","015","A"
6462,"Increased;blood sugar","increased blood sugar","A91","016","A"
6463,"Abnormal;liver function test","abnormal liver function test","A91","017","A"
6464,"Excessive;blood alcohol level","excessive blood alcohol level","A91","018","A"
6465,"Abnormal;prostate spec antigen","abnormal prostate spec antigen","A91","019","A"
6466,"Elevated erythro sediment rate","elevated erythro sediment rate","B99","014","A"
6467,"Abnormal;red blood cells","abnormal red blood cells","B99","015","A"
6468,"Abnormal;haematological","haematological abnormality","B99","016","A"
6469,"Disease;myeloproliferative","myeloproliferative disease","B74","014","A"
6470,"Dyspepsia","dyspepsia","D07","001","A"
6471,"Indigestion","indigestion","D07","002","A"
6472,"Roundworm","roundworm","D96","003","A"
6473,"Taeniasis","taeniasis","D96","004","A"
6474,"Parasites;intestinal","intestinal parasites","D96","005","A"
6476,"Oxyuriasis","oxyuriasis","D96","006","A"
6477,"Threadworms","threadworms","D96","007","A"
6478,"Tapeworm","tapeworm","D96","008","A"
6479,"Worms","worms","D96","009","A"
6480,"Pinworms","pinworms","D96","010","A"
6481,"Trichuriasis","trichuriasis","D96","011","A"
6482,"Helminthiasis;intestinal","intestinal helminthiasis","D96","012","A"
6483,"Trematodosis","trematodosis","D96","013","A"
6484,"Trichiniasis","trichiniasis","D96","014","A"
6485,"Enterobiasis","enterobiasis","D96","015","A"
6486,"Echinococcosis","echinococcosis","D96","016","A"
6487,"Larva migrans","larva migrans","D96","017","A"
6488,"Ankylostomiasis","ankylostomiasis","D96","018","A"
6489,"Infection;cestode","cestode infection","D96","019","A"
6490,"Infestation (by);worms","worm infestation","D96","020","A"
6491,"Filariasis","filariasis","D96","021","A"
6492,"Disease;hydatid","hydatid disease","D96","022","A"
6493,"Dysentery","dysentery","D73","012","A"
6494,"Hepatitis","hepatitis","D97","008","A"
6495,"Meckels diverticulum","meckels diverticulum","D92","004","A"
6496,"Proctalgia fugax","proctalgia fugax","D04","006","A"
6497,"Anal spasm","anal spasm","D04","007","A"
6499,"Enlarged;liver","enlarged liver","D23","001","A"
6500,"Hepatomegaly","hepatomegaly","D23","002","A"
6501,"Tic;eye","eye tic","P10","004","A"
6502,"Squinting","squinting","F95","004","A"
6503,"Lazy eye","lazy eye","F14","006","A"
6504,"Inflammation;eyelid","inflammation of the eyelid","F72","011","A"
6506,"Eyestrain","eyestrain","F05","025","A"
6507,"Blindness;temporary","temporary blindness","F05","026","A"
6508,"Iridocyclitis","iridocyclitis","F73","007","A"
6509,"Iritis","iritis","F73","008","A"
6510,"Haemorrhage;retinal","retinal haemorrhage","F75","011","A"
6511,"Haemorrhage;eye","haemorrhage into the eye","F75","012","A"
6512,"Scotoma","scotoma","F05","027","A"
6513,"Discharge;ear","ear discharge","H05","003","A"
6514,"Pus (from);ear","pus from ear","H05","004","A"
6515,"Wet;ear","wet ear","H05","005","A"
6516,"Bat ear","bat ear","H80","005","A"
6517,"Bruit;renal","renal bruit","K81","007","A"
6518,"Cyanosis","cyanosis","S08","011","A"
6519,"Sick sinus syndrome","sick sinus syndrome","K80","010","A"
6521,"Fibrillation;ventricular","ventricular fibrillation","K80","011","A"
6522,"Arrhythmia","arrhythmia","K80","012","A"
6523,"Bradycardia","bradycardia","K80","013","A"
6524,"Flutter;ventricular","ventricular flutter","K80","014","A"
6527,"Low;blood pressure","low blood pressure","K29","022","A"
6528,"Insufficiency;basilar","basilar insufficiency","K89","013","A"
6529,"Disease;cerebrovascular","cerebrovascular disease","K91","006","A"
6530,"Aneurysm;artery;cerebral","cerebral artery aneurysm","K91","007","A"
6531,"Nephrosclerosis","nephrosclerosis","U88","012","A"
6532,"Atherosclerosis","atherosclerosis","K92","024","A"
6533,"Arteriosclerosis","arteriosclerosis","K92","025","A"
6534,"Atheroma","atheroma","K92","026","A"
6535,"Spider naevi","spider naevi","K06","004","A"
6536,"Hypertension;portal","portal hypertension","D97","009","A"
6537,"Cramp(s);leg","leg cramps","L14","014","A"
6539,"Panniculitis","panniculitis","L99","083","A"
6540,"Arthritis","arthritis","L91","009","A"
6541,"Limping","limping","N29","014","A"
6542,"Problem;walking","problem with walking","N29","015","A"
6543,"Difficulty;walking","difficulty walking","N29","016","A"
6544,"Amputation;traumatic;old","old traumatic amputation","A82","004","A"
6545,"Pain;stump","stump pain","L19","013","A"
6546,"Problem;gait","gait problem","N29","017","A"
6547,"Abnormal;gait","abnormal gait","N29","018","A"
6548,"Neoplasm benign;musculoskelet","benign neoplasm of the musculoskeletal system","L97","007","A"
6550,"Neoplasm benign;ligament","benign neoplasm of the ligament","L97","008","A"
6551,"Neoplasm benign;soft tissue","benign neoplasm of the soft tissue","L97","009","A"
6552,"Neoplasm benign;bone(s)","benign neoplasm of the bone(s)","L97","010","A"
6553,"Neoplasm benign;tendon(s)","benign neoplasm of the tendon(s)","L97","011","A"
6554,"Neoplasm benign;connect tissue","benign neoplasm of the connect tissue","L97","012","A"
6555,"Fracture;skull (base)","fractured base of skull","N80","012","A"
6556,"Neoplasm benign;muscle(s)","benign neoplasm of the muscle(s)","L97","013","A"
6557,"Fracture;skull","fractured skull","N80","013","A"
6559,"Strain;back","back strain","L84","020","A"
6560,"Sprain;back","back sprain","L84","021","A"
6561,"Sprain;neck","sprained neck","L83","023","A"
6562,"Strain;muscle(s)","muscle strain","L19","014","A"
6563,"Strain;neck","neck strain","L83","024","A"
6564,"Whiplash injury;neck old","n/a","L83","025","I"
6565,"Spondylolisthesis","spondylolithesis","L84","022","A"
6566,"Injury;knee;internal;chronic","chronic internal knee injury","L99","084","A"
6567,"Discoid lupus erythematosus","discoid lupus erythematous","S99","034","A"
6568,"Bone spur","bone spur","L87","008","A"
6569,"Trigger finger","trigger finger","L87","009","A"
6570,"Synovitis","synovitis","L87","010","A"
6571,"Haemarthrosis","haemarthrosis","L81","015","A"
6572,"Bursitis","bursitis","L87","011","A"
6574,"Dupuytrens contracture","dupuytrens contracture","L87","012","A"
6575,"Atrophy;muscular","muscular atrophy","L19","015","A"
6577,"Fasciitis","fasciitis","L87","013","A"
6578,"Tendonitis","tendonitis","L87","014","A"
6579,"Metatarsalgia","metatarsalgia","L17","011","A"
6580,"Headache;tension","tension headache","N95","001","A"
6581,"Shaking","shaking","N08","003","A"
6582,"Spasm","spasm","N08","004","A"
6583,"Tremor","tremor","N08","005","A"
6584,"Jerking","jerking","N08","006","A"
6585,"Tic","tic","P10","005","A"
6586,"Tic;organic origin","tic organic in origin","N99","036","A"
6587,"Dystonia","dystonia","N08","007","A"
6588,"Neurofibromatosis","neurofibromatosis","A90","012","A"
6589,"Worried","worried","P03","013","A"
6590,"Feeling;worried","feeling worried","P03","014","A"
6591,"Disorder;post traumatic stress","post traumatic stress disorder","P82","002","A"
6592,"Fidgety;child","fidgety child","A16","009","A"
6593,"Irritable;child","irritable child","A16","010","A"
6594,"Restlessness;child","restless child","A16","011","A"
6595,"Hyperkinetic syndrome","hyperkinetic syndrome","P81","001","A"
6596,"Hyperactive child","hyperactive child","P81","002","A"
6597,"Disorder;attent deficit(hyper)","attention deficit disorder","P81","003","A"
6598,"Low;self esteem","low self esteem","P03","015","A"
6599,"Problem;body image","body image problem","A18","002","A"
6600,"Delusions","delusions","P72","012","A"
6601,"Chronic brain syndrome","chronic brain syndrome","P98","007","A"
6602,"Psychosis;puerperal","puerperal psychosis","P98","008","A"
6603,"Psychosis;postpartum","postpartum psychosis","P98","009","A"
6604,"Psychosis;depressive","depressive psychosis","P76","019","A"
6605,"Neurosis","neurosis","P99","007","A"
6606,"Disorder;psychological","psychological disorder","P99","008","A"
6607,"Malingering","malingering","Z29","014","A"
6608,"Scarlet fever","Scarlet fever","A78","045","A"
6609,"Epiglottitis","epiglottitis","R83","012","A"
6610,"Laryngotracheobronchitis","laryngotracheobronchitis","R78","009","A"
6611,"Pneumonia;aspiration","aspiration pneumonia","R99","017","A"
6612,"Sarcoidosis","sarcoidosis","B99","017","A"
6613,"Cystic fibrosis","cystic fibrosis","T99","053","A"
6614,"Smokers lung","smokers lung","R79","001","A"
6616,"Bronchiectasis","bronchiectasis","R99","018","A"
6617,"Bronchiolitis;chronic","chronic bronchiolitis","R79","002","A"
6618,"Bronchitis;chronic","chronic bronchitis","R79","003","A"
6619,"Pleurisy;with effusion","pleurisy with effusion","R82","002","A"
6620,"Pleurisy;serous","serous pleurisy","R82","003","A"
6621,"Effusion;pleural","pleural effusion","R82","004","A"
6622,"Problem;social","social problem","Z29","015","A"
6624,"Sore(s);skin","sores on skin","S29","017","A"
6625,"Cellulitis","cellulitis","S76","005","A"
6626,"Pyogenic skin","pyogenic skin","S76","006","A"
6627,"Pus (from);skin","pus from skin","S76","007","A"
6628,"Pyoderma gangrenosum","pyoderma gangrenosum","S76","008","A"
6629,"Folliculitis","folliculitis","S10","008","A"
6630,"Burn(s);skin;sunburn","sunburn","S80","010","A"
6631,"Puncture;skin","punctured skin","S19","011","A"
6632,"Solar keratosis","solar keratosis","S80","011","A"
6633,"Keratosis","keratosis","S80","012","A"
6634,"Solar hyperkeratosis","solar hyperkeratosis","S80","013","A"
6635,"Striae atrophicae","striae atrophicae","S99","035","A"
6636,"Cyst;dermoid","dermoid cyst","S79","008","A"
6637,"Hutchinsons melanotic freckle","Hutchinsons melanotic freckle","S79","009","A"
6638,"Cyst;epidermoid","epidermoid cyst","S79","010","A"
6639,"Dermoid inclusion","dermoid inclusion","S79","011","A"
6640,"Mole;dysplastic","dysplastic mole","S79","012","A"
6641,"Photosensitivity","photosensitivity","S80","014","A"
6643,"Onychogryphosis","onychogryphosis","S99","036","A"
6644,"Intertrigo","intertrigo","S88","013","A"
6645,"Ichthyosis","ichthyosis","S83","004","A"
6646,"Intolerance;food;child","food intolerance of a child","D99","048","A"
6647,"Intolerance;food;adult","food intolerance of an adult","D99","049","A"
6648,"Unable (to);stop eating","unable to stop eating","P86","001","A"
6649,"Anorexia nervosa","anorexia nervosa","P86","002","A"
6650,"Bulimia","bulimia","P86","003","A"
6651,"Disorder;eating;behavioural","behavioural eating disorder","P86","004","A"
6652,"Problem;eating;behavioural","behavioural problem with eating","P86","005","A"
6653,"Underweight","underweight","T29","022","A"
6654,"Cretinism","cretinism","T80","007","A"
6655,"Glycosuria","glycosuria","U98","005","A"
6656,"Diabetes;insulin dependent","insulin dependent diabetes","T89","001","A"
6657,"Diabetes;Type 1","type 1 diabetes","T89","002","A"
6658,"Diabetes;juvenile onset","juvenile onset of diabetes","T89","003","A"
6659,"Disorder;nutritional","nutritional disorder","T99","054","A"
6660,"Dribbling;urine","dribbling urine","U05","018","A"
6661,"Urinary retention","urinary retention","U08","001","A"
6662,"Problem;postpartum;breast","postpartum problem with breast","W19","013","A"
6663,"Engorged breast","engorged breast","W19","014","A"
6664,"Engorged breast;postpartum","engorged breast postpartum","W19","015","A"
6666,"Sympt/complaint;breast;preg","symptom or complaint of the breast in pregnancy","W19","017","A"
6667,"Oedema;pregnancy","pregnancy associated oedema","W81","009","A"
6671,"Placenta praevia in pregnancy","placenta praevia in pregnancy","W84","022","A"
6672,"Pain;vulva","vulva pain","X01","002","A"
6673,"Abscess;vulva","vulval abcess","X99","029","A"
6674,"Pain;pelvic;F","pelvic pain","X01","003","A"
6675,"Carcinoma in situ;cervix old","n/a","X81","004","I"
6676,"Chlamydia;cervical","cervical chlamydia","X92","002","A"
6677,"Dysfunction;ovarian","ovarian dysfunction","T99","055","A"
6679,"Pain;erection","painful erections","Y08","003","A"
6680,"Priapism","priapism","Y08","004","A"
6681,"Dysfunction;testicular","testicular dysfunction","T99","056","A"
6682,"Problem;cardiovascular","cardiovascular problem","K29","023","A"
6683,"Swelling;pituitary gland","swelling of the pituitary gland","T99","057","A"
6684,"Infection;gum","gum infection","D82","016","A"
6685,"Review;medication","review of medication","A48","003","A"
6686,"Review;treatment","review of treatment","A48","004","A"
6687,"Tumour;pituitary gland","pituitary gland tumour","T73","003","A"
6688,"Repair;hernia;umbilical","umbilical hernia repair","D54","013","A"
6689,"Aged","aged","A28","012","A"
6690,"Frail;aged","frail","A28","013","A"
6691,"General deterioration","general deterioration","A28","014","A"
6692,"Restriction;chest;respiratory","restriction of respiration","R29","008","A"
6693,"Excessive;crying;infant","excessive crying of an infant","A16","012","A"
6694,"Unfit physically","physically unfit","A29","018","A"
6695,"Cot death (< 4 weeks)","cot death (< 4 weeks)","A95","004","A"
6696,"Radiation reaction;treatment","radiation reaction;treatment","A87","038","A"
6697,"X-ray;chest","chest X-ray","A41","002","A"
6698,"Gastric stapling","gastric stapling","D54","014","A"
6699,"Sympt/complaint;abdominal","symptom or complaint of the abdomin","D29","009","A"
6700,"Thrombosis;vein;retinal","retinal vein thrombosis","F99","046","A"
6701,"Crepitus;joint(s)","joint crepitus","L20","025","A"
6702,"Pain;heel","heel pain","L17","012","A"
6703,"Sympt/complaint;skin;heel","symptom or complaint of the skin on the heels","S21","021","A"
6704,"Loss (of);child;abandonment","loss of child due to abandonment","Z19","008","A"
6705,"Loss (of);child;separation","loss of child from separation","Z19","009","A"
6706,"Discharge;rectal","rectal discharge","D29","010","A"
6707,"Adenoma;endocrine","endocrine adenoma","T73","004","A"
